:START_ID,:END_ID,:TYPE,time
3285,179,cooperate,2021/3/16 8:19
3285,746,cooperate,2020/12/30 7:12
561,3014,cooperate,2019/6/28 15:29
561,1865,cooperate,2019/5/21 16:46
561,1400,cooperate,2021/6/7 10:28
561,3395,cooperate,2021/3/25 8:17
561,707,cooperate,2020/12/22 9:50
561,2449,cooperate,2020/11/5 22:01
561,2524,cooperate,2022/4/16 10:18
561,781,cooperate,2021/11/8 22:44
561,649,cooperate,2019/6/13 11:06
561,3568,cooperate,2020/5/14 20:25
561,2665,cooperate,2020/1/13 16:47
561,158,cooperate,2021/12/1 11:24
561,3010,cooperate,2020/8/13 18:35
561,2182,cooperate,2021/7/23 20:30
314,217,cooperate,2019/4/30 12:18
314,577,cooperate,2019/10/13 17:52
314,1600,cooperate,2020/10/19 12:06
2911,1220,cooperate,2021/9/17 13:17
2911,2020,cooperate,2019/3/25 14:04
2032,405,cooperate,2019/7/3 16:20
2032,2045,cooperate,2019/6/3 19:55
2032,1776,cooperate,2021/5/28 19:40
2032,3052,cooperate,2021/2/8 8:09
2032,594,cooperate,2022/4/7 20:51
2032,2840,cooperate,2021/12/29 20:31
2032,2014,cooperate,2019/9/9 18:19
2032,2797,cooperate,2019/5/16 10:22
2032,3315,cooperate,2019/7/22 20:06
2032,3764,cooperate,2021/5/11 19:27
344,2767,cooperate,2020/11/11 19:47
344,3498,cooperate,2020/8/19 3:02
1391,496,cooperate,2022/6/23 17:26
1391,743,cooperate,2021/9/14 9:02
1456,677,cooperate,2022/6/17 8:47
2792,412,cooperate,2019/6/18 19:07
2981,3292,cooperate,2019/7/1 20:43
2981,2467,cooperate,2020/5/28 17:23
3875,2150,cooperate,2019/7/1 20:32
3875,3914,cooperate,2019/10/22 20:09
2822,2822,cooperate,2022/6/7 9:47
584,3373,cooperate,2019/7/1 16:15
2801,3014,cooperate,2019/6/30 9:19
2801,3626,cooperate,2021/10/30 18:25
782,3735,cooperate,2019/6/30 16:57
782,1752,cooperate,2020/11/15 21:53
3858,3954,cooperate,2019/1/10 12:02
1366,2494,cooperate,2019/6/27 19:30
2019,1715,cooperate,2019/6/26 19:54
2019,3626,cooperate,2021/7/14 19:27
2019,3534,cooperate,2021/7/13 0:23
2019,3315,cooperate,2021/7/1 9:29
2019,2871,cooperate,2021/5/27 17:03
2019,2045,cooperate,2022/7/1 16:45
2019,753,cooperate,2022/5/9 17:12
2019,982,cooperate,2022/2/14 16:58
2019,501,cooperate,2022/2/8 17:25
2019,3640,cooperate,2021/11/8 17:14
2019,272,cooperate,2020/7/10 16:06
2019,1262,cooperate,2020/12/3 16:53
2927,707,cooperate,2020/11/2 22:08
2927,1392,cooperate,2020/5/30 16:21
2927,217,cooperate,2020/10/21 19:02
2927,3838,cooperate,2021/8/13 21:44
2927,272,cooperate,2020/10/22 8:03
2734,3618,cooperate,2020/6/21 2:51
2409,3417,cooperate,2021/7/5 15:56
400,1870,cooperate,2019/6/24 22:27
870,1706,cooperate,2019/6/24 17:19
870,3899,cooperate,2022/1/13 16:26
870,1600,cooperate,2022/4/19 17:07
3886,560,cooperate,2019/6/24 16:04
3886,2471,cooperate,2021/3/29 20:31
3886,906,cooperate,2018/11/30 22:20
3886,3889,cooperate,2021/1/4 10:39
720,1612,cooperate,2019/4/1 18:15
3415,2110,cooperate,2019/6/21 12:42
1356,39,cooperate,2018/11/19 22:30
370,3657,cooperate,2019/6/20 15:01
1819,912,cooperate,2019/6/19 17:52
1819,944,cooperate,2019/6/10 20:21
278,3950,cooperate,2021/1/11 11:49
3681,620,cooperate,2019/6/19 16:50
3681,1134,cooperate,2018/11/28 20:40
1221,3406,cooperate,2019/6/19 16:37
1582,3329,cooperate,2019/6/19 13:07
1582,1454,cooperate,2021/4/19 19:35
819,3702,cooperate,2021/7/27 16:38
819,3292,cooperate,2019/6/18 19:35
819,2016,cooperate,2019/4/9 13:21
412,2792,cooperate,2019/6/15 10:52
2225,781,cooperate,2019/6/18 16:48
1989,565,cooperate,2019/6/18 16:14
2654,10,cooperate,2021/7/26 19:00
1766,2822,cooperate,2021/5/12 16:18
3657,3664,cooperate,2022/3/3 17:05
3801,174,cooperate,2019/6/17 19:28
3801,601,cooperate,2020/2/12 14:30
901,2449,cooperate,2019/6/17 19:10
901,853,cooperate,2019/5/31 7:59
2449,3285,cooperate,2019/9/21 17:35
2449,700,cooperate,2020/6/19 10:23
781,707,cooperate,2019/6/15 20:03
781,2840,cooperate,2021/7/12 9:56
781,2724,cooperate,2021/3/14 8:12
781,2082,cooperate,2020/11/11 13:05
781,2346,cooperate,2022/6/28 22:03
781,955,cooperate,2021/10/31 0:35
781,2185,cooperate,2021/9/24 12:08
781,2073,cooperate,2019/5/30 21:07
781,2871,cooperate,2019/2/28 14:18
781,1636,cooperate,2020/6/4 7:58
781,2665,cooperate,2021/10/25 10:38
2921,3941,cooperate,2022/9/7 15:33
700,561,cooperate,2019/6/13 8:37
700,1134,cooperate,2021/6/10 19:38
700,694,cooperate,2019/8/26 16:55
1401,781,cooperate,2019/6/13 13:33
1401,1786,cooperate,2018/10/25 7:54
1401,3798,cooperate,2020/7/23 18:49
1401,217,cooperate,2018/12/3 16:28
1401,901,cooperate,2018/11/25 8:24
1401,593,cooperate,2019/10/16 10:38
1401,2346,cooperate,2020/12/7 18:31
1401,3894,cooperate,2022/8/8 16:13
776,2259,cooperate,2019/5/24 8:55
2973,649,cooperate,2019/7/29 16:50
1823,3276,cooperate,2021/12/10 9:35
1823,1980,cooperate,2022/8/24 16:05
2935,913,cooperate,2019/6/10 14:59
445,3047,cooperate,2019/4/19 12:18
1716,458,cooperate,2021/4/2 19:46
2554,781,cooperate,2021/12/29 16:07
2450,3564,cooperate,2022/9/15 9:30
2450,3348,cooperate,2020/9/13 21:41
2450,630,cooperate,2020/5/21 16:33
2450,217,cooperate,2020/5/14 18:28
2450,2185,cooperate,2020/1/21 19:08
2450,2449,cooperate,2021/6/3 11:44
2450,2177,cooperate,2019/6/18 22:29
1604,2453,cooperate,2019/10/8 20:35
1604,220,cooperate,2020/12/16 17:36
15,3568,cooperate,2019/6/4 11:24
15,3400,cooperate,2020/12/30 15:40
15,1547,cooperate,2020/9/28 17:36
15,3538,cooperate,2020/9/27 12:20
15,3863,cooperate,2022/2/11 19:17
15,331,cooperate,2021/6/17 20:36
15,1776,cooperate,2022/3/14 22:59
15,158,cooperate,2022/2/18 9:09
15,3806,cooperate,2018/12/18 21:36
15,98,cooperate,2018/11/20 15:20
3968,2423,cooperate,2019/6/4 10:13
3968,441,cooperate,2021/8/18 18:13
3968,3510,cooperate,2022/7/29 6:07
3968,315,cooperate,2022/7/28 23:50
3968,2985,cooperate,2022/1/10 20:22
1370,1387,cooperate,2019/6/4 17:59
1387,1370,cooperate,2019/6/4 16:33
1254,450,cooperate,2019/6/24 2:40
1254,3558,cooperate,2020/2/7 15:08
1254,2781,cooperate,2020/12/7 12:11
3626,476,cooperate,2019/6/4 14:52
3626,3304,cooperate,2020/9/9 20:38
3626,3764,cooperate,2022/8/28 19:32
3626,3572,cooperate,2022/1/27 9:07
567,1985,cooperate,2020/9/15 18:58
1663,137,cooperate,2022/7/2 16:15
354,1784,cooperate,2019/4/26 18:44
114,3548,cooperate,2019/6/3 19:39
2991,707,cooperate,2021/12/9 13:59
1143,3968,cooperate,2019/6/2 23:01
1143,1222,cooperate,2020/4/2 15:38
1143,783,cooperate,2021/5/17 14:56
586,1101,cooperate,2019/6/2 17:15
2821,1600,cooperate,2022/6/14 15:40
2821,1607,cooperate,2020/6/14 7:00
2348,217,cooperate,2019/5/30 18:03
2348,3470,cooperate,2020/5/8 17:25
1079,1222,cooperate,2021/12/29 20:55
1079,454,cooperate,2021/5/31 1:36
1079,3219,cooperate,2022/5/18 8:06
3548,707,cooperate,2019/5/30 13:36
3548,2082,cooperate,2019/3/31 18:07
3548,217,cooperate,2020/7/4 22:21
3548,537,cooperate,2021/2/5 13:36
3548,743,cooperate,2022/2/24 18:47
2642,2185,cooperate,2019/5/29 20:28
2642,331,cooperate,2020/7/15 19:41
2642,15,cooperate,2019/12/19 20:52
3413,707,cooperate,2020/6/29 17:06
3413,2703,cooperate,2022/3/7 22:07
3792,5,cooperate,2022/9/8 14:55
2336,3548,cooperate,2021/6/15 9:59
168,2995,cooperate,2019/5/27 15:49
168,3548,cooperate,2019/12/4 8:04
3219,3968,cooperate,2021/8/9 18:47
3219,192,cooperate,2021/8/3 9:26
3219,3794,cooperate,2021/6/30 20:39
3219,2994,cooperate,2021/4/1 17:48
3219,580,cooperate,2022/1/11 7:43
3219,3618,cooperate,2022/7/11 17:55
3219,1492,cooperate,2021/10/27 19:48
2763,1431,cooperate,2021/11/9 22:23
308,649,cooperate,2019/5/24 19:34
308,1607,cooperate,2021/6/10 12:06
308,217,cooperate,2021/4/15 14:58
308,3626,cooperate,2020/9/30 21:56
308,1423,cooperate,2022/3/2 21:03
308,262,cooperate,2018/12/28 14:01
308,1853,cooperate,2020/11/30 19:13
308,2178,cooperate,2019/8/26 16:20
308,3014,cooperate,2019/4/3 19:29
308,933,cooperate,2019/9/25 17:14
308,2185,cooperate,2019/9/23 18:55
308,764,cooperate,2021/4/14 10:29
308,2066,cooperate,2021/10/29 9:01
2539,1650,cooperate,2019/6/14 21:07
1726,3666,cooperate,2020/11/26 16:12
3894,1786,cooperate,2022/5/10 15:26
3894,3809,cooperate,2021/10/26 12:48
3894,1749,cooperate,2020/11/6 16:37
2931,3626,cooperate,2022/1/27 9:07
2931,594,cooperate,2022/7/5 9:31
3353,2726,cooperate,2022/8/31 18:39
2298,2991,cooperate,2019/5/20 22:33
2205,2082,cooperate,2019/5/20 21:07
2205,707,cooperate,2019/5/8 18:20
2205,3666,cooperate,2019/5/6 21:10
2839,3149,cooperate,2020/7/27 17:41
1608,1541,cooperate,2019/2/28 7:21
1608,1134,cooperate,2020/8/17 11:12
1608,1784,cooperate,2021/4/8 18:41
1788,783,cooperate,2019/5/16 20:25
1788,3348,cooperate,2021/4/29 16:46
58,272,cooperate,2019/9/16 14:21
459,1029,cooperate,2019/10/14 8:00
459,2462,cooperate,2021/5/10 16:21
1742,2185,cooperate,2019/5/15 12:02
1742,3373,cooperate,2019/10/11 18:46
1742,2022,cooperate,2021/3/18 17:17
1742,2871,cooperate,2019/2/28 17:29
534,906,cooperate,2019/5/14 20:19
777,2073,cooperate,2019/5/13 20:42
2315,1520,cooperate,2020/12/11 11:03
3789,1071,cooperate,2021/11/8 12:30
3789,2204,cooperate,2022/8/11 15:15
3789,477,cooperate,2022/4/28 11:36
1749,2914,cooperate,2019/5/9 22:49
1749,3295,cooperate,2020/9/14 17:44
1749,1470,cooperate,2020/9/3 16:00
1749,3642,cooperate,2021/3/2 16:52
1749,1799,cooperate,2020/7/1 23:22
1749,2539,cooperate,2020/1/13 18:32
1749,2908,cooperate,2021/4/21 17:57
3162,1600,cooperate,2022/1/16 17:29
2623,1134,cooperate,2019/1/30 16:05
3045,298,cooperate,2021/6/30 7:28
3047,2185,cooperate,2021/3/31 17:31
953,2177,cooperate,2020/6/4 15:16
953,902,cooperate,2019/3/24 16:53
2584,2032,cooperate,2021/11/23 10:16
20,753,cooperate,2022/3/9 17:50
20,3661,cooperate,2021/11/9 11:41
20,3413,cooperate,2021/12/30 14:53
454,178,cooperate,2021/3/7 14:16
454,2423,cooperate,2022/8/16 21:44
454,3933,cooperate,2021/10/11 16:42
3829,1323,cooperate,2019/4/22 19:42
422,3478,cooperate,2019/4/19 21:29
437,1493,cooperate,2019/10/10 12:44
3019,1685,cooperate,2019/4/16 12:10
565,756,cooperate,2020/6/5 18:54
565,1151,cooperate,2021/11/16 17:42
3965,406,cooperate,2019/4/12 9:56
3965,2536,cooperate,2022/9/6 22:10
3965,3238,cooperate,2022/6/15 13:11
3965,151,cooperate,2020/5/29 21:29
2706,1828,cooperate,2019/4/10 19:20
1289,64,cooperate,2022/6/26 10:56
345,192,cooperate,2021/4/26 12:07
345,1932,cooperate,2022/8/31 19:32
345,765,cooperate,2022/4/8 11:07
345,3854,cooperate,2020/5/21 0:51
345,677,cooperate,2020/1/2 16:47
345,3498,cooperate,2022/6/14 17:07
694,287,cooperate,2021/4/10 15:47
1504,76,cooperate,2019/3/25 20:15
2687,796,cooperate,2019/10/11 18:01
76,1504,cooperate,2020/4/27 17:29
813,3626,cooperate,2022/6/22 16:59
813,3014,cooperate,2020/12/8 18:46
1113,783,cooperate,2019/3/22 12:23
3163,707,cooperate,2019/3/19 19:23
3163,781,cooperate,2021/1/22 13:18
3163,2801,cooperate,2021/11/22 19:03
3163,3504,cooperate,2020/6/17 18:29
3163,3014,cooperate,2019/12/3 20:35
3163,2525,cooperate,2019/10/24 19:30
3163,2185,cooperate,2018/12/4 17:25
3163,1574,cooperate,2021/3/24 21:52
1449,3085,cooperate,2021/9/13 17:48
1449,2951,cooperate,2020/1/7 15:22
1427,2360,cooperate,2021/12/24 16:52
1427,707,cooperate,2019/12/11 21:36
1362,1784,cooperate,2020/10/9 17:01
1491,3731,cooperate,2019/3/7 12:21
1042,1262,cooperate,2021/6/11 20:46
2175,3520,cooperate,2020/11/30 22:09
3396,3626,cooperate,2019/7/16 14:49
320,3846,cooperate,2018/11/6 20:25
2444,1663,cooperate,2021/5/26 22:28
2444,1641,cooperate,2019/4/23 22:01
2444,252,cooperate,2022/3/30 10:04
2168,1600,cooperate,2021/6/17 15:22
2168,2908,cooperate,2020/11/15 16:33
2168,2082,cooperate,2022/3/16 15:41
2168,3626,cooperate,2022/2/28 9:46
2168,2689,cooperate,2021/9/26 16:59
2168,339,cooperate,2019/12/19 21:02
2168,2924,cooperate,2019/12/16 8:03
2485,280,cooperate,2022/2/18 20:10
2720,1257,cooperate,2019/2/15 12:10
2720,3221,cooperate,2019/2/15 12:22
1250,3103,cooperate,2022/9/15 11:53
1980,880,cooperate,2019/2/18 13:13
1958,1406,cooperate,2022/1/23 16:47
2756,1463,cooperate,2019/1/21 12:30
1093,565,cooperate,2021/7/29 18:56
3055,2840,cooperate,2020/12/26 17:03
3954,1493,cooperate,2022/9/6 10:58
3954,217,cooperate,2022/8/30 17:26
3954,2525,cooperate,2022/1/5 9:33
1962,2862,cooperate,2019/1/25 1:27
3237,3448,cooperate,2020/1/2 21:30
3025,61,cooperate,2020/3/12 18:17
3185,3828,cooperate,2019/10/21 9:14
3104,2176,cooperate,2020/10/31 17:35
1090,2680,cooperate,2020/9/20 16:58
2112,560,cooperate,2018/12/27 10:57
918,982,cooperate,2022/8/19 20:43
3246,743,cooperate,2021/5/27 16:12
3845,185,cooperate,2022/6/19 17:33
3845,2185,cooperate,2021/12/22 19:05
3845,1848,cooperate,2018/11/29 12:43
1527,2918,cooperate,2020/5/29 8:20
93,1663,cooperate,2018/12/12 17:19
1530,3737,cooperate,2020/7/2 18:58
1406,3725,cooperate,2018/12/10 10:54
1406,2260,cooperate,2021/12/29 19:09
2494,264,cooperate,2019/5/23 10:35
1649,1355,cooperate,2018/11/30 11:11
3518,2308,cooperate,2018/11/30 10:10
3518,1828,cooperate,2018/10/28 16:36
12,2457,cooperate,2018/11/30 14:36
12,2565,cooperate,2019/11/12 10:14
3155,3826,cooperate,2022/5/13 10:01
3155,2307,cooperate,2021/10/8 8:04
1480,217,cooperate,2021/8/11 18:41
463,1145,cooperate,2021/6/11 20:07
738,560,cooperate,2018/11/22 19:53
738,339,cooperate,2022/7/18 17:02
3625,2703,cooperate,2021/12/6 12:00
2665,3941,cooperate,2022/4/6 9:54
2665,2786,cooperate,2021/11/6 10:54
2665,3014,cooperate,2019/5/29 8:13
2665,1816,cooperate,2022/7/15 18:33
3820,3194,cooperate,2020/12/25 20:58
3820,3195,cooperate,2020/12/23 11:58
1281,2176,cooperate,2019/1/2 0:02
516,1622,cooperate,2021/10/18 17:08
1081,3216,cooperate,2020/6/1 15:41
3524,2525,cooperate,2018/11/12 15:58
943,3149,cooperate,2018/11/12 12:21
943,3533,cooperate,2019/8/29 21:55
1080,1600,cooperate,2022/8/22 13:47
2105,561,cooperate,2022/4/6 17:11
3580,2676,cooperate,2020/7/15 8:06
2085,2572,cooperate,2020/7/2 10:14
2979,3006,cooperate,2022/6/2 13:51
2979,738,cooperate,2022/1/2 18:46
2644,3743,cooperate,2020/9/17 15:50
2644,759,cooperate,2022/7/11 19:12
64,677,cooperate,2020/9/16 19:40
64,1600,cooperate,2022/7/15 11:22
1052,1736,cooperate,2020/6/17 19:55
94,2467,cooperate,2020/9/15 10:24
94,2298,cooperate,2022/2/24 16:47
94,3214,cooperate,2020/9/7 17:36
773,2398,cooperate,2021/7/29 15:37
3741,1220,cooperate,2020/9/15 14:36
862,3011,cooperate,2020/9/14 12:00
862,1752,cooperate,2020/11/19 16:32
862,3353,cooperate,2021/8/13 16:04
862,864,cooperate,2021/6/3 16:36
560,1405,cooperate,2021/4/14 9:42
560,3642,cooperate,2022/3/31 18:43
560,2753,cooperate,2018/10/27 20:12
560,291,cooperate,2021/5/7 8:55
560,2082,cooperate,2022/9/2 18:17
1078,488,cooperate,2021/6/7 18:18
1078,3722,cooperate,2020/12/11 20:26
3216,3144,cooperate,2020/8/19 20:32
3216,590,cooperate,2021/3/2 18:45
3216,3015,cooperate,2022/9/1 17:33
3216,1754,cooperate,2022/5/20 8:05
1707,2073,cooperate,2020/9/13 16:49
1707,3243,cooperate,2021/3/29 20:33
1547,3626,cooperate,2021/6/28 17:40
1547,743,cooperate,2022/2/9 20:44
1547,756,cooperate,2021/7/26 19:27
2282,2150,cooperate,2021/3/5 18:35
3689,280,cooperate,2020/9/10 14:32
3071,649,cooperate,2019/2/20 17:31
3071,1134,cooperate,2018/11/5 19:04
3274,3568,cooperate,2020/9/9 20:36
3274,1807,cooperate,2022/5/23 13:05
3274,466,cooperate,2020/8/2 20:57
1543,2177,cooperate,2022/5/17 17:10
1543,3626,cooperate,2019/12/16 16:51
3737,1816,cooperate,2020/9/8 11:01
3737,3626,cooperate,2020/7/3 14:00
3737,2961,cooperate,2021/9/13 9:31
3737,2449,cooperate,2021/9/3 9:10
3737,2391,cooperate,2021/8/19 9:03
3737,3285,cooperate,2021/8/18 9:15
3737,3791,cooperate,2021/4/25 15:53
3737,2565,cooperate,2021/11/22 9:03
3737,951,cooperate,2019/6/20 8:26
3737,315,cooperate,2019/2/1 9:52
3737,2073,cooperate,2020/8/19 15:04
3737,2182,cooperate,2020/5/30 21:35
3737,3207,cooperate,2020/2/17 20:44
3737,179,cooperate,2021/7/20 16:59
3737,2259,cooperate,2021/4/6 15:20
3737,561,cooperate,2022/5/21 11:21
3737,781,cooperate,2022/5/16 9:10
3737,1547,cooperate,2020/8/14 20:00
3737,2840,cooperate,2021/4/9 11:14
3737,3416,cooperate,2022/2/28 11:03
3737,3030,cooperate,2022/2/19 11:35
2649,3426,cooperate,2021/8/27 20:18
383,781,cooperate,2020/9/8 14:31
1930,1134,cooperate,2021/7/8 14:09
1131,2665,cooperate,2020/9/4 17:50
1131,2871,cooperate,2021/8/9 18:39
670,2110,cooperate,2020/9/4 12:06
3764,3373,cooperate,2020/9/2 16:33
3764,3626,cooperate,2021/3/9 11:57
3764,1222,cooperate,2019/7/10 10:45
3538,565,cooperate,2021/5/28 19:33
3538,2624,cooperate,2022/2/28 10:48
3538,3737,cooperate,2018/11/5 21:40
3538,2840,cooperate,2022/7/6 21:15
3456,1784,cooperate,2020/3/23 18:43
2471,3886,cooperate,2021/5/10 16:40
296,3568,cooperate,2019/11/12 16:03
296,3113,cooperate,2021/4/23 11:20
296,3564,cooperate,2021/1/14 17:03
296,949,cooperate,2021/4/14 15:21
2377,190,cooperate,2021/12/6 17:47
571,2908,cooperate,2020/12/14 13:26
571,2825,cooperate,2020/7/29 17:04
571,707,cooperate,2020/4/8 11:59
571,1134,cooperate,2019/6/24 14:38
571,2002,cooperate,2021/6/2 17:39
1949,1220,cooperate,2021/5/11 17:39
1949,1600,cooperate,2022/3/7 14:25
1811,2401,cooperate,2020/8/30 14:27
2784,2175,cooperate,2022/9/8 13:22
3179,2825,cooperate,2020/8/27 14:38
3179,257,cooperate,2022/6/19 19:45
547,1600,cooperate,2022/7/22 7:20
1222,3626,cooperate,2020/8/26 14:15
1222,1600,cooperate,2020/7/29 21:59
1222,561,cooperate,2021/8/4 13:34
1222,2613,cooperate,2022/8/19 9:58
1222,594,cooperate,2021/9/28 20:03
1222,1033,cooperate,2021/7/30 16:34
1222,1931,cooperate,2021/7/23 19:34
1222,3737,cooperate,2021/2/3 11:00
1222,3304,cooperate,2022/4/28 21:55
3964,1600,cooperate,2022/6/12 18:55
2178,2927,cooperate,2020/8/25 19:35
2178,12,cooperate,2020/5/25 20:25
2178,217,cooperate,2019/11/1 21:08
2178,707,cooperate,2019/10/15 19:53
2178,1425,cooperate,2021/1/15 19:45
2178,2689,cooperate,2021/11/15 7:47
2178,2773,cooperate,2020/8/13 20:51
2178,2908,cooperate,2020/5/21 10:17
2820,1660,cooperate,2020/8/23 17:11
60,3889,cooperate,2020/8/21 16:50
60,179,cooperate,2021/10/20 16:23
60,2185,cooperate,2019/12/10 18:46
2460,2502,cooperate,2020/8/19 13:21
2199,3626,cooperate,2021/5/26 13:29
2199,743,cooperate,2022/5/9 19:45
2199,15,cooperate,2022/2/28 17:36
1130,2892,cooperate,2022/6/9 21:26
2360,417,cooperate,2020/8/16 17:00
2360,2217,cooperate,2020/6/11 10:53
2360,125,cooperate,2021/8/13 19:05
2360,854,cooperate,2021/7/13 15:23
2360,2020,cooperate,2019/7/3 12:52
2360,649,cooperate,2020/9/11 21:52
2360,1483,cooperate,2021/8/17 19:01
2360,2172,cooperate,2022/7/20 19:01
2360,1443,cooperate,2022/5/26 22:06
2360,2508,cooperate,2022/1/12 14:45
2360,3772,cooperate,2021/8/20 18:15
2360,1257,cooperate,2020/12/29 10:09
2360,3612,cooperate,2022/6/13 20:03
3417,1663,cooperate,2021/8/13 17:50
3417,3693,cooperate,2022/2/8 0:38
3417,3495,cooperate,2019/8/7 10:02
3292,856,cooperate,2019/7/12 23:01
963,3818,cooperate,2022/4/13 20:39
3970,649,cooperate,2020/8/13 20:15
3970,2955,cooperate,2022/4/11 19:02
3970,2914,cooperate,2022/2/27 16:51
3970,173,cooperate,2022/1/3 16:47
2074,561,cooperate,2020/8/13 15:41
2074,515,cooperate,2022/6/22 10:20
2074,2840,cooperate,2021/11/18 22:41
1638,1600,cooperate,2021/1/9 16:36
1638,982,cooperate,2021/9/22 16:48
1656,3369,cooperate,2020/8/10 9:09
3578,1391,cooperate,2020/8/7 19:16
3578,2082,cooperate,2020/5/6 19:35
3337,3082,cooperate,2019/10/15 14:55
483,1600,cooperate,2020/8/6 9:11
2550,1400,cooperate,2021/11/5 13:00
1535,3689,cooperate,2020/8/5 8:40
2956,3626,cooperate,2020/4/29 11:08
2956,753,cooperate,2021/8/3 3:17
1678,60,cooperate,2020/8/5 13:37
1678,1362,cooperate,2019/10/25 7:54
1678,764,cooperate,2021/5/13 15:06
1678,1784,cooperate,2022/2/15 9:56
1678,1220,cooperate,2019/5/13 22:30
3108,3749,cooperate,2020/8/2 19:07
3108,1600,cooperate,2021/7/18 16:36
3826,790,cooperate,2020/7/23 21:42
347,2045,cooperate,2021/7/5 16:36
3315,2698,cooperate,2022/7/5 18:45
3315,3451,cooperate,2020/6/2 11:45
3315,3954,cooperate,2019/5/24 2:42
1378,1866,cooperate,2020/7/29 19:27
1378,2418,cooperate,2020/5/10 18:08
1378,3626,cooperate,2021/12/6 20:37
1378,2914,cooperate,2020/1/7 18:00
1470,3767,cooperate,2021/12/16 14:39
2094,2082,cooperate,2020/7/29 14:14
2094,2908,cooperate,2020/4/14 19:23
2045,982,cooperate,2021/12/28 10:37
2045,347,cooperate,2021/9/24 17:27
2045,1866,cooperate,2020/10/14 18:34
2045,2032,cooperate,2020/10/10 7:38
2045,2802,cooperate,2021/11/5 4:32
3891,914,cooperate,2020/9/23 20:19
3189,1789,cooperate,2020/6/28 14:42
3427,428,cooperate,2020/7/28 14:26
3427,1350,cooperate,2020/7/27 13:58
3427,2175,cooperate,2021/9/1 7:28
3427,3753,cooperate,2021/5/31 14:33
3427,707,cooperate,2021/5/17 10:11
3427,217,cooperate,2021/11/11 16:28
2461,708,cooperate,2020/7/26 16:56
2461,2840,cooperate,2020/9/24 6:37
919,743,cooperate,2020/7/25 10:32
423,1315,cooperate,2019/8/22 21:18
874,3941,cooperate,2020/7/22 18:55
783,1600,cooperate,2020/6/1 17:22
783,743,cooperate,2021/8/24 13:10
783,224,cooperate,2022/6/28 17:16
783,3304,cooperate,2019/5/25 23:19
783,1231,cooperate,2021/12/7 13:01
783,3116,cooperate,2018/12/21 21:41
2252,2673,cooperate,2020/7/21 14:11
2252,2724,cooperate,2019/4/11 12:11
2955,1841,cooperate,2020/12/7 16:22
2955,3970,cooperate,2022/5/24 11:22
2672,2289,cooperate,2020/7/19 17:55
3781,2323,cooperate,2022/6/14 11:27
1179,2002,cooperate,2020/5/29 12:13
3250,3564,cooperate,2018/12/24 19:28
2423,3247,cooperate,2022/8/12 16:20
2423,454,cooperate,2022/8/16 18:02
496,2346,cooperate,2020/1/12 17:35
3672,2073,cooperate,2020/7/13 15:43
3672,319,cooperate,2021/2/25 18:34
3672,3737,cooperate,2020/12/10 15:41
3839,272,cooperate,2020/9/21 22:19
3839,1837,cooperate,2021/8/5 18:55
1306,413,cooperate,2020/6/8 17:05
718,315,cooperate,2020/6/4 14:34
718,1600,cooperate,2020/11/26 14:22
718,441,cooperate,2019/1/29 15:34
1893,2876,cooperate,2020/7/8 14:18
1893,699,cooperate,2020/7/2 9:11
2176,3918,cooperate,2019/4/18 12:03
2176,783,cooperate,2019/3/22 11:57
2176,3047,cooperate,2019/3/18 8:07
2176,857,cooperate,2019/2/11 12:02
2176,1958,cooperate,2019/1/22 11:54
2176,1588,cooperate,2019/1/16 11:54
2176,516,cooperate,2018/11/16 11:59
2176,3166,cooperate,2018/11/15 12:01
2176,2237,cooperate,2018/11/14 12:03
2176,721,cooperate,2018/11/8 11:56
2176,560,cooperate,2022/6/23 20:51
2536,3238,cooperate,2022/9/6 22:32
2022,1742,cooperate,2021/3/18 16:07
2022,781,cooperate,2019/5/27 14:35
1114,3941,cooperate,2020/7/3 14:10
1885,2822,cooperate,2020/5/18 17:01
3890,743,cooperate,2020/7/2 19:40
2918,1748,cooperate,2020/5/19 20:34
2439,3498,cooperate,2021/4/27 20:13
2439,1336,cooperate,2022/3/4 11:13
2437,1548,cooperate,2022/5/22 17:27
2437,866,cooperate,2022/3/31 9:19
2437,2467,cooperate,2021/12/28 8:55
3272,2731,cooperate,2020/6/30 21:10
286,3626,cooperate,2021/3/31 15:50
286,15,cooperate,2022/6/8 16:41
3758,1600,cooperate,2022/6/13 18:48
2742,776,cooperate,2022/3/17 12:02
2465,2202,cooperate,2021/6/9 18:50
2150,3689,cooperate,2022/6/6 8:13
262,3564,cooperate,2020/2/29 11:02
262,3889,cooperate,2019/12/6 10:23
262,3170,cooperate,2020/12/19 16:54
262,125,cooperate,2019/12/6 10:22
1837,3478,cooperate,2021/7/16 21:47
218,3400,cooperate,2019/7/19 15:30
3843,2854,cooperate,2020/6/22 19:43
3843,2908,cooperate,2020/1/9 10:52
3843,3213,cooperate,2021/8/16 17:13
449,3772,cooperate,2020/6/22 18:23
449,2178,cooperate,2022/8/19 8:13
605,2346,cooperate,2020/6/22 18:22
1869,217,cooperate,2020/6/19 9:52
2380,3408,cooperate,2020/6/18 19:06
2380,272,cooperate,2020/6/18 16:57
3079,560,cooperate,2020/6/17 20:38
722,618,cooperate,2020/6/16 10:11
722,1600,cooperate,2022/1/31 9:51
722,1853,cooperate,2020/3/4 16:30
722,1607,cooperate,2021/8/2 20:50
